DateTime,UCM,lower,upper
2016-12-01 00:00:00,0.00997929599988804,0.0,0.06237424502493786
2016-12-01 01:00:00,0.00997929599988804,0.0,0.08351345307251323
2016-12-01 02:00:00,0.00997929599988804,0.0,0.09980865550681903
2016-12-01 03:00:00,0.00997929599988804,0.0,0.11357155151384715
2016-12-01 04:00:00,0.00997929599988804,0.0,0.12570914079159826
2016-12-01 05:00:00,0.04026331694848426,0.0,0.16697337396274528
2016-12-01 06:00:00,0.06429275451032757,0.0,0.20110459654748902
2016-12-01 07:00:00,0.11098540925492023,0.0,0.2572027874787318
2016-12-01 08:00:00,0.10167455633261749,0.0,0.2567279770226787
2016-12-01 09:00:00,0.08654107250526816,0.0,0.2499534491501632
2016-12-01 10:00:00,0.042276096535744136,0.0,0.21364017215772793
2016-12-01 11:00:00,0.025902461731715173,0.0,0.20486527347432534
2016-12-01 12:00:00,0.02286261450124289,0.0,0.2091144052573719
2016-12-01 13:00:00,0.02340217910053729,0.0,0.21666824216622096
2016-12-01 14:00:00,0.01754948265053,0.0,0.2175840114348195
2016-12-01 15:00:00,0.00997929599988804,0.0,0.21656064626896893
2016-12-01 16:00:00,0.00997929599988804,0.0,0.22290626904943062
2016-12-01 17:00:00,0.00997929599988804,0.0,0.22906817619485498
2016-12-01 18:00:00,0.00997929599988804,0.0,0.23506145655049346
2016-12-01 19:00:00,0.00997929599988804,0.0,0.24089924007395985
2016-12-01 20:00:00,0.00997929599988804,0.0,0.24659303639595295
2016-12-01 21:00:00,0.00997929599988804,0.0,0.25215300166848525
2016-12-01 22:00:00,0.00997929599988804,0.0,0.2575881514358443
2016-12-01 23:00:00,0.00997929599988804,0.0,0.2629065323018495
2016-12-02 00:00:00,0.00997929599988804,0.0,0.2681153617411792
2016-12-02 01:00:00,0.00997929599988804,0.0,0.2732211429950726
2016-12-02 02:00:00,0.00997929599988804,0.0,0.27822976027251534
2016-12-02 03:00:00,0.00997929599988804,0.0,0.2831465582322501
2016-12-02 04:00:00,0.00997929599988804,0.0,0.2879764088060609
2016-12-02 05:00:00,0.04026331694848426,0.0,0.32300778869216296
2016-12-02 06:00:00,0.06429275451032757,0.0,0.3517061812576803
2016-12-02 07:00:00,0.11098540925492023,0.0,0.4029931479326817
2016-12-02 08:00:00,0.10167455633261749,0.0,0.39820543334333247
2016-12-02 09:00:00,0.08654107250526816,0.0,0.3875271230022766
2016-12-02 10:00:00,0.042276096535744136,0.0,0.3476523303307657
2016-12-02 11:00:00,0.025902461731715173,0.0,0.33560665243612847
2016-12-02 12:00:00,0.02286261450124289,0.0,0.3368351090177523
2016-12-02 13:00:00,0.02340217910053729,0.0,0.3415857250075554
2016-12-02 14:00:00,0.01754948265053,0.0,0.3398890713749178
2016-12-02 15:00:00,0.00997929599988804,0.0,0.3364220199685062
2016-12-02 16:00:00,0.00997929599988804,0.0,0.34047421820762086
2016-12-02 17:00:00,0.00997929599988804,0.0,0.3444773306400624
2016-12-02 18:00:00,0.00997929599988804,0.0,0.34843309897923597
2016-12-02 19:00:00,0.00997929599988804,0.0,0.3523431643099467
2016-12-02 20:00:00,0.00997929599988804,0.0,0.35620907504448607
2016-12-02 21:00:00,0.00997929599988804,0.0,0.3600322940877706
2016-12-02 22:00:00,0.00997929599988804,0.0,0.36381420530556835
2016-12-02 23:00:00,0.00997929599988804,0.0,0.3675561193769114
2016-12-03 00:00:00,0.00997929599988804,0.0,0.37125927910087153
2016-12-03 01:00:00,0.00997929599988804,0.0,0.37492486421861687
2016-12-03 02:00:00,0.00997929599988804,0.0,0.3785539958037878
2016-12-03 03:00:00,0.00997929599988804,0.0,0.38214774026750564
2016-12-03 04:00:00,0.00997929599988804,0.0,0.38570711301856814
2016-12-03 05:00:00,0.04026331694848426,0.0,0.41951710276303167
2016-12-03 06:00:00,0.06429275451032757,0.0,0.44704002834478695
2016-12-03 07:00:00,0.11098540925492023,0.0,0.4971945717572547
2016-12-03 08:00:00,0.10167455633261749,0.0,0.4913148504165309
2016-12-03 09:00:00,0.08654107250526816,0.0,0.479582546585094
2016-12-03 10:00:00,0.042276096535744136,0.0,0.43868956996958997
2016-12-03 11:00:00,0.025902461731715173,0.0,0.42565949230520034
2016-12-03 12:00:00,0.02286261450124289,0.0,0.4259354677994702
2016-12-03 13:00:00,0.02340217910053729,0.0,0.42976379962961514
2016-12-03 14:00:00,0.01754948265053,0.0,0.4271734665822112
2016-12-03 15:00:00,0.00997929599988804,0.0,0.42283986542388396
2016-12-03 16:00:00,0.00997929599988804,0.0,0.4260512745782947
2016-12-03 17:00:00,0.00997929599988804,0.0,0.42923808592705703
2016-12-03 18:00:00,0.00997929599988804,0.0,0.4324008561790981
2016-12-03 19:00:00,0.00997929599988804,0.0,0.4355401213554204
2016-12-03 20:00:00,0.00997929599988804,0.0,0.43865639784966715
2016-12-03 21:00:00,0.00997929599988804,0.0,0.4417501834197902
2016-12-03 22:00:00,0.00997929599988804,0.0,0.44482195811621467
2016-12-03 23:00:00,0.00997929599988804,0.0,0.4478721851513993
2016-12-04 00:00:00,0.00997929599988804,0.0,0.4509013117152543
2016-12-04 01:00:00,0.00997929599988804,0.0,0.45390976974047914
2016-12-04 02:00:00,0.00997929599988804,0.0,0.4568979766215304
2016-12-04 03:00:00,0.00997929599988804,0.0,0.45986633589060716
2016-12-04 04:00:00,0.00997929599988804,0.0,0.46281523785375356
2016-12-04 05:00:00,0.04026331694848426,0.0,0.49602908113851363
2016-12-04 06:00:00,0.06429275451032757,0.0,0.5229696270260076
2016-12-04 07:00:00,0.11098540925492023,0.0,0.5725550301722953
2016-12-04 08:00:00,0.10167455633261749,0.0,0.5661189087870889
2016-12-04 09:00:00,0.08654107250526816,0.0,0.5538424721392701
2016-12-04 10:00:00,0.042276096535744136,0.0,0.5124171813953224
2016-12-04 11:00:00,0.025902461731715173,0.0,0.4988661825877499
2016-12-04 12:00:00,0.02286261450124289,0.0,0.4986322255726406
2016-12-04 13:00:00,0.02340217910053729,0.0,0.5019612291581795
2016-12-04 14:00:00,0.01754948265053,0.0,0.4988818064821183
2016-12-04 15:00:00,0.00997929599988804,0.0,0.4940690062170759
2016-12-04 16:00:00,0.00997929599988804,0.0,0.49681077517025235
2016-12-04 17:00:00,0.00997929599988804,0.0,0.4995371890873643
2016-12-04 18:00:00,0.00997929599988804,0.0,0.5022485030982934
2016-12-04 19:00:00,0.00997929599988804,0.0,0.5049449653450827
2016-12-04 20:00:00,0.00997929599988804,0.0,0.5076268172469858
2016-12-04 21:00:00,0.00997929599988804,0.0,0.5102942937527282
2016-12-04 22:00:00,0.00997929599988804,0.0,0.5129476235807292
2016-12-04 23:00:00,0.00997929599988804,0.0,0.5155870294479755
2016-12-05 00:00:00,0.00997929599988804,0.0,0.5182127282881981
2016-12-05 01:00:00,0.00997929599988804,0.0,0.5208249314599556
2016-12-05 02:00:00,0.00997929599988804,0.0,0.5234238449451895
2016-12-05 03:00:00,0.00997929599988804,0.0,0.5260096695387796
2016-12-05 04:00:00,0.00997929599988804,0.0,0.5285826010295918
2016-12-05 05:00:00,0.04026331694848426,0.0,0.5614268513220779
2016-12-05 06:00:00,0.06429275451032757,0.0,0.5880040023691259
2016-12-05 07:00:00,0.11098540925492023,0.0,0.637232036519042
2016-12-05 08:00:00,0.10167455633261749,0.0,0.6304444063429103
2016-12-05 09:00:00,0.08654107250526816,0.0,0.6178221618101214
2016-12-05 10:00:00,0.042276096535744136,0.0,0.5760566108166566
2016-12-05 11:00:00,0.025902461731715173,0.0,0.5621707518617949
2016-12-05 12:00:00,0.02286261450124289,0.0,0.5616071927311155
2016-12-05 13:00:00,0.02340217910053729,0.0,0.5646117153664157
2016-12-05 14:00:00,0.01754948265053,0.0,0.561212800999461
2016-12-05 15:00:00,0.00997929599988804,0.0,0.556085371127436
2016-12-05 16:00:00,0.00997929599988804,0.0,0.5585172498957501
2016-12-05 17:00:00,0.00997929599988804,0.0,0.5609383946971532
2016-12-05 18:00:00,0.00997929599988804,0.0,0.563348946423858
2016-12-05 19:00:00,0.00997929599988804,0.0,0.5657490429125737
2016-12-05 20:00:00,0.00997929599988804,0.0,0.5681388190364789
2016-12-05 21:00:00,0.00997929599988804,0.0,0.5705184067936653
2016-12-05 22:00:00,0.00997929599988804,0.0,0.5728879353922165
2016-12-05 23:00:00,0.00997929599988804,0.0,0.5752475313320765
2016-12-06 00:00:00,0.00997929599988804,0.0,0.577597318483856
2016-12-06 01:00:00,0.00997929599988804,0.0,0.5799374181647136
2016-12-06 02:00:00,0.00997929599988804,0.0,0.5822679492114453
2016-12-06 03:00:00,0.00997929599988804,0.0,0.5845890280509055
2016-12-06 04:00:00,0.00997929599988804,0.0,0.5869007687678776
2016-12-06 05:00:00,0.04026331694848426,0.0,0.6194873041191038
2016-12-06 06:00:00,0.06429275451032757,0.0,0.645810139363845
2016-12-06 07:00:00,0.11098540925492023,0.0,0.6947871825135477
2016-12-06 08:00:00,0.10167455633261749,0.0,0.6877518140665801
2016-12-06 09:00:00,0.08654107250526816,0.0,0.6748850140955642
2016-12-06 10:00:00,0.042276096535744136,0.0,0.6328780226916361
2016-12-06 11:00:00,0.025902461731715173,0.0,0.6187537725610777
2016-12-06 12:00:00,0.02286261450124289,0.0,0.6179548076319691
2016-12-06 13:00:00,0.02340217910053729,0.0,0.6207268478512773
2016-12-06 14:00:00,0.01754948265053,0.0,0.6170983142491124
2016-12-06 15:00:00,0.00997929599988804,0.0,0.6117440698478336
2016-12-06 16:00:00,0.00997929599988804,0.0,0.6139518819814979
2016-12-06 17:00:00,0.00997929599988804,0.0,0.6161516528344413
2016-12-06 18:00:00,0.00997929599988804,0.0,0.6183434696355492
2016-12-06 19:00:00,0.00997929599988804,0.0,0.6205274180479743
2016-12-06 20:00:00,0.00997929599988804,0.0,0.6227035822082028
2016-12-06 21:00:00,0.00997929599988804,0.0,0.6248720447638758
2016-12-06 22:00:00,0.00997929599988804,0.0,0.6270328869104155
2016-12-06 23:00:00,0.00997929599988804,0.0,0.629186188426499
2016-12-07 00:00:00,0.00997929599988804,0.0,0.6313320277084277
2016-12-07 01:00:00,0.00997929599988804,0.0,0.6334704818034312
2016-12-07 02:00:00,0.00997929599988804,0.0,0.6356016264419466
2016-12-07 03:00:00,0.00997929599988804,0.0,0.6377255360689116
2016-12-07 04:00:00,0.00997929599988804,0.0,0.6398422838741084
2016-12-07 05:00:00,0.04026331694848426,0.0,0.6722359627701876
2016-12-07 06:00:00,0.06429275451032757,0.0,0.6983680391886755
2016-12-07 07:00:00,0.11098540925492023,0.0,0.7471563832964683
2016-12-07 08:00:00,0.10167455633261749,0.0,0.7399343386987132
2016-12-07 09:00:00,0.08654107250526816,0.0,0.7268828494955406
2016-12-07 10:00:00,0.042276096535744136,0.0,0.6846931206969222
2016-12-07 11:00:00,0.025902461731715173,0.0,0.670388050791042
2016-12-07 12:00:00,0.02286261450124289,0.0,0.6694101503237774
2016-12-07 13:00:00,0.02340217910053729,0.0,0.6720051066696591
2016-12-07 14:00:00,0.01754948265053,0.0,0.6682013090709893
2016-12-07 15:00:00,0.00997929599988804,0.0,0.6626735895227618
2016-12-07 16:00:00,0.00997929599988804,0.0,0.6647096850688293
2016-12-07 17:00:00,0.00997929599988804,0.0,0.6667394683180723
2016-12-07 18:00:00,0.00997929599988804,0.0,0.6687629976170842
2016-12-07 19:00:00,0.00997929599988804,0.0,0.6707803304190988
2016-12-07 20:00:00,0.00997929599988804,0.0,0.6727915233030232
2016-12-07 21:00:00,0.00997929599988804,0.0,0.6747966319919534
2016-12-07 22:00:00,0.00997929599988804,0.0,0.6767957113711884
2016-12-07 23:00:00,0.00997929599988804,0.0,0.6787888155057595
2016-12-08 00:00:00,0.00997929599988804,0.0,0.6807759976574904
2016-12-08 01:00:00,0.00997929599988804,0.0,0.6827573103016058
2016-12-08 02:00:00,0.00997929599988804,0.0,0.6847328051428982
2016-12-08 03:00:00,0.00997929599988804,0.0,0.6867025331314722
2016-12-08 04:00:00,0.00997929599988804,0.0,0.6886665444780765
2016-12-08 05:00:00,0.04026331694848426,0.0,0.720908909617634
2016-12-08 06:00:00,0.06429275451032757,0.0,0.7468910729912495
2016-12-08 07:00:00,0.11098540925492023,0.0,0.7955308832491803
2016-12-08 08:00:00,0.10167455633261749,0.0,0.7881616629406513
2016-12-08 09:00:00,0.08654107250526816,0.0,0.7749643355579587
2016-12-08 10:00:00,0.042276096535744136,0.0,0.7326300859391209
2016-12-08 11:00:00,0.025902461731715173,0.0,0.718181792824448
2016-12-08 12:00:00,0.02286261450124289,0.0,0.7170619474246084
2016-12-08 13:00:00,0.02340217910053729,0.0,0.7195162181805501
2016-12-08 14:00:00,0.01754948265053,0.0,0.7155729757919382
