datetime,ARIMA_forecast,ARIMA_lower,ARIMA_upper
2016-10-31 00:00:00,0.009672888801369857,0.0,0.054824310174657304
2016-10-31 01:00:00,0.00652736248584851,0.0,0.06106498214796232
2016-10-31 02:00:00,0.00612022567626918,0.0,0.06387537993003828
2016-10-31 03:00:00,0.009368413204602162,0.0,0.0685884052250471
2016-10-31 04:00:00,0.020572396690603664,0.0,0.0803687454889438
2016-10-31 05:00:00,0.04407482932990296,0.0,0.10415961715132105
2016-10-31 06:00:00,0.06051078041305223,0.0003006692370927308,0.12072089158901173
2016-10-31 07:00:00,0.09544666447632047,0.03516630633922661,0.1557270226134143
2016-10-31 08:00:00,0.09403971116404242,0.033723527031469226,0.15435589529661561
2016-10-31 09:00:00,0.09183335226430323,0.03149364442067664,0.1521730601079298
2016-10-31 10:00:00,0.06219019234180294,0.0018356315096902248,0.12254475317391565
2016-10-31 11:00:00,0.049568831863287866,0.0,0.10993492373960055
2016-10-31 12:00:00,0.04959267233681222,0.0,0.10996764903816739
2016-10-31 13:00:00,0.051125159471436935,0.0,0.11150795421734133
2016-10-31 14:00:00,0.04871405619101512,0.0,0.10910373066174282
2016-10-31 15:00:00,0.04368929173952185,0.0,0.10408546173565852
2016-10-31 16:00:00,0.04144183816613306,0.0,0.1018441400095155
2016-10-31 17:00:00,0.04067992556847279,0.0,0.10108821234490087
2016-10-31 18:00:00,0.03635460730021105,0.0,0.09676873154117663
2016-10-31 19:00:00,0.03239622976721518,0.0,0.09281613368000746
2016-10-31 20:00:00,0.028997529871735355,0.0,0.0894231522557787
2016-10-31 21:00:00,0.02548081158372611,0.0,0.08591212931959197
2016-10-31 22:00:00,0.018819997160552302,0.0,0.07925698441538827
2016-10-31 23:00:00,0.011841156480320414,0.0,0.07228380374001553
2016-11-01 00:00:00,0.014887542116176634,0.0,0.07716553586986197
2016-11-01 01:00:00,0.012188924994792768,0.0,0.07533488612112546
2016-11-01 02:00:00,0.012129840553994683,0.0,0.0756404505493168
2016-11-01 03:00:00,0.01598636998889863,0.0,0.07968858828320939
2016-11-01 04:00:00,0.02906224177341421,0.0,0.09285656994927283
2016-11-01 05:00:00,0.058790124418257046,0.0,0.12264040501471582
2016-11-01 06:00:00,0.07908181069200187,0.015198790351219169,0.14296483103278457
2016-11-01 07:00:00,0.12303603270013592,0.059129341461234775,0.18694272393903708
2016-11-01 08:00:00,0.11685626181660574,0.05293247526132645,0.18078004837188505
2016-11-01 09:00:00,0.11285888982548467,0.04892075306493465,0.1767970265860347
2016-11-01 10:00:00,0.07400072307072089,0.010050447878954968,0.1379509982624868
2016-11-01 11:00:00,0.058447432830501314,0.0,0.1224088904498336
2016-11-01 12:00:00,0.057740014633222855,0.0,0.12171182249674432
2016-11-01 13:00:00,0.05986645009975381,0.0,0.12384824759651844
2016-11-01 14:00:00,0.05606709696214107,0.0,0.12005855169460623
2016-11-01 15:00:00,0.05072663579698768,0.0,0.11472760623110806
2016-11-01 16:00:00,0.04751058749614683,0.0,0.11152093672546878
2016-11-01 17:00:00,0.04669870414671497,0.0,0.11071837535173715
2016-11-01 18:00:00,0.04211941072722537,0.0,0.10614834636537397
2016-11-01 19:00:00,0.03903546690647402,0.0,0.10307364361130292
2016-11-01 20:00:00,0.03532942923864519,0.0,0.09937682224167796
2016-11-01 21:00:00,0.0326076765783022,0.0,0.09666427581085328
2016-11-01 22:00:00,0.02648209215757901,0.0,0.09054788646697673
2016-11-01 23:00:00,0.019232780751439485,0.0,0.08330776525329345
2016-11-02 00:00:00,0.015941545001704246,0.0,0.08027271940806435
2016-11-02 01:00:00,0.013380456925618239,0.0,0.07785091476372198
2016-11-02 02:00:00,0.013428484983950502,0.0,0.07797069828212186
2016-11-02 03:00:00,0.017472226485611066,0.0,0.08206028141183469
2016-11-02 04:00:00,0.031124163434991973,0.0,0.09574128014463404
2016-11-02 05:00:00,0.06276789746987782,0.0,0.1274071198733332
2016-11-02 06:00:00,0.08424616800392168,0.019589899421441792,0.14890243658640157
2016-11-02 07:00:00,0.13097573981483168,0.0663046535494464,0.19564682608021697
2016-11-02 08:00:00,0.12332715734682695,0.05864303152877118,0.18801128316488272
2016-11-02 09:00:00,0.11877860948108428,0.05408224842504235,0.1834749705371262
2016-11-02 10:00:00,0.0770845686460548,0.012376657483563647,0.14179247980854595
2016-11-02 11:00:00,0.060628991005786725,0.0,0.12534814279287942
2016-11-02 12:00:00,0.059696531489066784,0.0,0.12442664705330612
2016-11-02 13:00:00,0.06200575166825946,0.0,0.12674670799460863
2016-11-02 14:00:00,0.05777917131106404,0.0,0.12253085358200325
2016-11-02 15:00:00,0.052341555980762164,0.0,0.11710391417588273
2016-11-02 16:00:00,0.048827427306023505,0.0,0.11360041276791853
2016-11-02 17:00:00,0.048000165690311056,0.0,0.11278375742160095
2016-11-02 18:00:00,0.04334271263948007,0.0,0.10813688935334055
2016-11-02 19:00:00,0.04052787159496722,0.0,0.10533262389592267
2016-11-02 20:00:00,0.03672725220363923,0.0,0.10154257020065802
2016-11-02 21:00:00,0.034250146399562996,0.0,0.09907602532973914
2016-11-02 22:00:00,0.028289276444687404,0.0,0.09312571114871845
2016-11-02 23:00:00,0.020956728969737222,0.0,0.08580371641362086
2016-11-03 00:00:00,0.009481222388384725,0.0,0.07439245454726721
2016-11-03 01:00:00,0.006962458215847274,0.0,0.07191561374288513
2016-11-03 02:00:00,0.007043449631994522,0.0,0.07202417661218696
2016-11-03 03:00:00,0.011144804748833942,0.0,0.0761469265340478
2016-11-03 04:00:00,0.024974022988809526,0.0,0.08999309892508259
2016-11-03 05:00:00,0.05720735109669504,0.0,0.12224135500957664
2016-11-03 06:00:00,0.07905078724365759,0.014003442170791497,0.14409813231652369
2016-11-03 07:00:00,0.12663445964025408,0.0615745154047955,0.19169440387571265
2016-11-03 08:00:00,0.11853385745447938,0.05346193062107976,0.183605784287879
2016-11-03 09:00:00,0.11381568785784571,0.0487320663738888,0.17889930934180262
2016-11-03 10:00:00,0.07124892038110804,0.006153854350449989,0.1363439864117661
2016-11-03 11:00:00,0.05451566812263359,0.0,0.11962206353238712
2016-11-03 12:00:00,0.05351395321960359,0.0,0.11863157402265574
2016-11-03 13:00:00,0.05587942451711697,0.0,0.12100822355932069
2016-11-03 14:00:00,0.05152136703292696,0.0,0.11666130007632758
2016-11-03 15:00:00,0.046053852974444094,0.0,0.11120490000748556
2016-11-03 16:00:00,0.042447991494824776,0.0,0.10761013299414096
2016-11-03 17:00:00,0.04161599729144876,0.0,0.10678922412886638
2016-11-03 18:00:00,0.03693449098908164,0.0,0.10211879392469492
2016-11-03 19:00:00,0.034202465032804275,0.0,0.09939783930903708
2016-11-03 20:00:00,0.03037273856987144,0.0,0.09557917924181107
2016-11-03 21:00:00,0.027970921661998712,0.0,0.09318842571921877
2016-11-03 22:00:00,0.02206074179368985,0.0,0.08728930606083188
2016-11-03 23:00:00,0.01470257881792875,0.0,0.07994220086346765
2016-11-04 00:00:00,0.0,0.0,0.06484283240543305
2016-11-04 01:00:00,0.0,0.0,0.062360633235467144
2016-11-04 02:00:00,0.0,0.0,0.06247002438591928
2016-11-04 03:00:00,0.0012765525874073999,0.0,0.06660492305889665
2016-11-04 04:00:00,0.015160328293970116,0.0,0.08050265707144358
2016-11-04 05:00:00,0.04757510114895642,0.0,0.11293050383839628
2016-11-04 06:00:00,0.06953091526123474,0.004163152311030094,0.1348986782114394
2016-11-04 07:00:00,0.11737743301511248,0.051997651357420835,0.18275721467280415
2016-11-04 08:00:00,0.10913772392997892,0.04374621148235987,0.17452923637759798
2016-11-04 09:00:00,0.10436735405950644,0.038964247156941884,0.169770460962071
2016-11-04 10:00:00,0.061532009146114425,0.0,0.1269465912493381
2016-11-04 11:00:00,0.04471330385616625,0.0,0.11013930545038783
2016-11-04 12:00:00,0.0436902759402858,0.0,0.10912764650236659
2016-11-04 13:00:00,0.046073058249570226,0.0,0.11152177425587753
2016-11-04 14:00:00,0.041674539310373224,0.0,0.1071345786074352
2016-11-04 15:00:00,0.03619782406174637,0.0,0.10166917604855391
2016-11-04 16:00:00,0.03256373225155787,0.0,0.09804638655775294
2016-11-04 17:00:00,0.0317302816170353,0.0,0.09722423283910436
2016-11-04 18:00:00,0.027041373041915125,0.0,0.09254661572361889
2016-11-04 19:00:00,0.024334833031696486,0.0,0.08985136386387732
2016-11-04 20:00:00,0.020496149007132623,0.0,0.08602396459128826
2016-11-04 21:00:00,0.018117501895831355,0.0,0.08365659976138165
2016-11-04 22:00:00,0.012222921658453016,0.0,0.07777329924379116
2016-11-04 23:00:00,0.004856875635220201,0.0,0.07041853068989609
2016-11-05 00:00:00,0.0,0.0,0.059003562299673955
2016-11-05 01:00:00,0.0,0.0,0.05652085639288576
2016-11-05 02:00:00,0.0,0.0,0.056630961158607926
2016-11-05 03:00:00,0.0,0.0,0.06076983752273927
2016-11-05 04:00:00,0.009036108366263014,0.0,0.0746835643133947
2016-11-05 05:00:00,0.04150671997159999,0.0,0.10716676880085269
2016-11-05 06:00:00,0.06349711786351617,0.0,0.12916929616741793
2016-11-05 07:00:00,0.11142452501496856,0.04574044096210016,0.177108609067837
2016-11-05 08:00:00,0.10314200644899044,0.03744620617434519,0.16883780672363569
2016-11-05 09:00:00,0.09835557219470031,0.03264814608687183,0.1640629983025288
2016-11-05 10:00:00,0.05543757386380907,0.0,0.12115654651060556
2016-11-05 11:00:00,0.038592570813427415,0.0,0.10432305253711904
2016-11-05 12:00:00,0.037562983920101795,0.0,0.10330494065771571
2016-11-05 13:00:00,0.039951093610200744,0.0,0.1057045091215692
2016-11-05 14:00:00,0.035540122852358885,0.0,0.10130498179930925
2016-11-05 15:00:00,0.03006057598161242,0.0,0.09583687066135434
2016-11-05 16:00:00,0.026417796422640003,0.0,0.09220551928494307
2016-11-05 17:00:00,0.02558389757842001,0.0,0.09138304435911475
2016-11-05 18:00:00,0.0208927109893761,0.0,0.08670327739021941
2016-11-05 19:00:00,0.01819401415677579,0.0,0.08401599730342497
2016-11-05 20:00:00,0.014352573485598246,0.0,0.08018597044504547
2016-11-05 21:00:00,0.01198105676802345,0.0,0.07782586522447767
2016-11-05 22:00:00,0.006091277242217152,0.0,0.0719474948125314
2016-11-05 23:00:00,0.0,0.0,0.06459042973044686
2016-11-06 00:00:00,0.0,0.0,0.06145253834551656
2016-11-06 01:00:00,0.0,0.0,0.058969842808293885
2016-11-06 02:00:00,0.0,0.0,0.05908026821575266
2016-11-06 03:00:00,0.0,0.0,0.0632204484357768
2016-11-06 04:00:00,0.011190234149031225,0.0,0.07713916538883649
2016-11-06 05:00:00,0.04367802986187501,0.0,0.10963947078380891
2016-11-06 06:00:00,0.0656790707460422,0.0,0.13165263295984736
2016-11-06 07:00:00,0.11363137122149189,0.047645875824110104,0.17961686661887366
2016-11-06 08:00:00,0.10533567824318321,0.03933840928673603,0.17133294719963038
2016-11-06 09:00:00,0.10054430025184992,0.0345353341157173,0.16655326638798254
2016-11-06 10:00:00,0.05760086572829333,0.0,0.12362146196086889
2016-11-06 11:00:00,0.04074776966831459,0.0,0.10677996411215097
2016-11-06 12:00:00,0.039716164281150115,0.0,0.10575992790747944
