datetime,ARIMA_forecast,ARIMA_lower,ARIMA_upper
2016-10-31 00:00:00,0.011455480177903574,0.0,0.05810903886064163
2016-10-31 01:00:00,0.007625881058494886,0.0,0.06350865744227811
2016-10-31 02:00:00,0.006768853640640818,0.0,0.06547097911249385
2016-10-31 03:00:00,0.009809567207935814,0.0,0.06972605135870867
2016-10-31 04:00:00,0.02029194689958944,0.0,0.08065377265740446
2016-10-31 05:00:00,0.04241329429682505,0.0,0.10298834813244544
2016-10-31 06:00:00,0.057361296522703845,0.0,0.11802955865502446
2016-10-31 07:00:00,0.10504308876401092,0.044322424998793464,0.16576375252922837
2016-10-31 08:00:00,0.08439480066386894,0.023644652606346857,0.14514494872139103
2016-10-31 09:00:00,0.08731825354768112,0.02654760726296066,0.1480888998324016
2016-10-31 10:00:00,0.06270830216456107,0.0019227261720830904,0.12349387815703905
2016-10-31 11:00:00,0.04879043796741398,0.0,0.10958845090590487
2016-10-31 12:00:00,0.04997077221320567,0.0,0.11077956180712427
2016-10-31 13:00:00,0.05112672387397558,0.0,0.11194547834166517
2016-10-31 14:00:00,0.04843251269499115,0.0,0.10926067350484868
2016-10-31 15:00:00,0.04393696648335035,0.0,0.10477424657328405
2016-10-31 16:00:00,0.04356042950178431,0.0,0.10440662984128496
2016-10-31 17:00:00,0.042314203285181776,0.0,0.10316921838515114
2016-10-31 18:00:00,0.038938335683275635,0.0,0.09980209251125666
2016-10-31 19:00:00,0.034756663742814595,0.0,0.09562912255100786
2016-10-31 20:00:00,0.028514222738800676,0.0,0.08939535600134667
2016-10-31 21:00:00,0.024401034379078815,0.0,0.08529082657432896
2016-10-31 22:00:00,0.017828337185813517,0.0,0.0787267774213457
2016-10-31 23:00:00,0.01137807914871095,0.0,0.07228516088748412
2016-11-01 00:00:00,0.016818628936908525,0.0,0.08024698485353582
2016-11-01 01:00:00,0.013908772299494686,0.0,0.07846673942131335
2016-11-01 02:00:00,0.013645284616217356,0.0,0.07863187587367151
2016-11-01 03:00:00,0.017478680985996198,0.0,0.0826823756791373
2016-11-01 04:00:00,0.029710062649687646,0.0,0.0950153980585277
2016-11-01 05:00:00,0.05757697524777336,0.0,0.12294407791643203
2016-11-01 06:00:00,0.07588448233650294,0.010479443558386953,0.14128952111461893
2016-11-01 07:00:00,0.1361991655825676,0.07076574131913767,0.20163258984599752
2016-11-01 08:00:00,0.10516223201222273,0.03970667482207732,0.17061778920236814
2016-11-01 09:00:00,0.1078938714954989,0.04241901266982222,0.17336873032117556
2016-11-01 10:00:00,0.07583013939292013,0.010337938320910997,0.14132234046492925
2016-11-01 11:00:00,0.05867627411038875,0.0,0.1241848601828126
2016-11-01 12:00:00,0.05949385953480788,0.0,0.12501815477308023
2016-11-01 13:00:00,0.06111731677980614,0.0,0.12665697596522538
2016-11-01 14:00:00,0.05698815258388691,0.0,0.12254293150178935
2016-11-01 15:00:00,0.0523447395470666,0.0,0.1179145093147181
2016-11-01 16:00:00,0.051586220194476506,0.0,0.11717088976628337
2016-11-01 17:00:00,0.05014665016926846,0.0,0.11574616969752263
2016-11-01 18:00:00,0.046808089601442227,0.0,0.1124224236085249
2016-11-01 19:00:00,0.04341069836720112,0.0,0.10903982624190978
2016-11-01 20:00:00,0.03601747105594367,0.0,0.10166137765936081
2016-11-01 21:00:00,0.032499372711711924,0.0,0.09815804829571233
2016-11-01 22:00:00,0.02647398112952626,0.0,0.09214741802809953
2016-11-01 23:00:00,0.019918829166855036,0.0,0.08560702167477319
2016-11-02 00:00:00,0.017200614843222255,0.0,0.0835153903711774
2016-11-02 01:00:00,0.014566230400274495,0.0,0.08119597128938588
2016-11-02 02:00:00,0.014480513791952046,0.0,0.08125272125045635
2016-11-02 03:00:00,0.01855132479478849,0.0,0.0854086997724923
2016-11-02 04:00:00,0.03130654381011341,0.0,0.098214469911067
2016-11-02 05:00:00,0.060894287788138074,0.0,0.1278393805475176
2016-11-02 06:00:00,0.0802079868341609,0.013234585488967776,0.14718138817935403
2016-11-02 07:00:00,0.1443062960460374,0.07730848293213377,0.21130410915994102
2016-11-02 08:00:00,0.11015790167433513,0.0431384099798139,0.17717739336885635
2016-11-02 09:00:00,0.11283209197959837,0.045792227554664014,0.17987195640453274
2016-11-02 10:00:00,0.07853590839559924,0.011476606987610868,0.1455952098035876
2016-11-02 11:00:00,0.06041284162549777,0.0,0.12749111044725253
2016-11-02 12:00:00,0.06112178164346976,0.0,0.12821868072611015
2016-11-02 13:00:00,0.06288525959326047,0.0,0.13000061354471323
2016-11-02 14:00:00,0.058326318465652144,0.0,0.12546000160431875
2016-11-02 15:00:00,0.053638618441545584,0.0,0.12079056268952917
2016-11-02 16:00:00,0.05276569310595637,0.0,0.11993584933597995
2016-11-02 17:00:00,0.05126821546491384,0.0,0.11845655529154642
2016-11-02 18:00:00,0.047940828575869246,0.0,0.11514733085892082
2016-11-02 19:00:00,0.04477833406443875,0.0,0.11200298517231373
2016-11-02 20:00:00,0.03704043943030444,0.0,0.10428322849853146
2016-11-02 21:00:00,0.033700574074787645,0.0,0.1009614929662756
2016-11-02 22:00:00,0.027839103768761413,0.0,0.09511814540181956
2016-11-02 23:00:00,0.02125253545343052,0.0,0.08854969374051444
2016-11-03 00:00:00,0.008266116918945045,0.0,0.07588370627784627
2016-11-03 01:00:00,0.005714238031817465,0.0,0.07350677942725363
